293;168;221;145;land;false;urban;1
294;242;177;174;land;false;plains;6
295;247;203;228;land;false;plains;6
296;140;235;182;land;true;plains;4
297;158;252;124;land;false;hills;2
298;184;243;229;land;false;plains;4
299;145;215;188;land;false;mountain;8
300;197;66;248;land;false;mountain;7
301;99;240;180;land;false;desert;5
302;163;143;246;land;false;mountain;13
303;253;227;48;land;false;mountain;7
304;180;217;229;land;false;desert;2
305;201;211;244;land;false;forest;8
306;148;178;237;land;false;urban;11
307;137;239;241;land;false;forest;7
308;164;187;213;land;false;plains;6
309;237;172;125;land;true;marsh;13
310;101;217;243;land;false;forest;6
311;229;97;179;land;true;forest;7
312;135;217;179;land;false;mountain;10
313;213;250;102;land;true;urban;1
314;15;254;235;land;false;marsh;2
315;240;90;232;land;false;urban;1
316;253;225;55;land;false;urban;1
317;238;228;155;land;false;mountain;2
318;249;120;186;land;true;plains;6
319;153;185;218;land;false;jungle;11
320;181;104;239;land;false;jungle;9
321;172;186;160;land;true;forest;8
322;239;219;184;land;false;mountain;10
323;197;64;248;land;false;urban;6
324;240;182;127;land;false;forest;10
325;237;254;226;land;false;forest;7
326;217;107;206;land;false;urban;6
327;98;242;167;land;false;desert;2
328;192;202;122;land;true;mountain;10
329;231;77;240;land;false;forest;6
330;136;155;231;land;false;desert;2
331;170;223;224;land;false;forest;7
332;251;237;107;land;false;hills;5
333;181;144;239;land;false;forest;6
334;142;210;251;land;false;plains;4
335;176;200;128;land;false;hills;10
336;206;194;241;land;false;plains;4
337;197;251;161;land;false;hills;6
338;105;239;166;land;false;urban;8
339;179;226;170;land;true;hills;11
340;246;169;139;land;false;hills;5
341;254;190;228;land;false;mountain;10
342;130;235;210;land;true;mountain;2
343;131;240;176;land;false;plains;6
344;252;220;48;land;true;mountain;6
345;168;241;239;land;false;hills;1
346;235;154;155;land;true;plains;10
347;173;171;197;land;false;forest;1
348;95;171;252;land;false;plains;3
349;191;155;212;land;false;mountain;2
350;42;243;254;land;false;hills;1
351;243;146;218;land;false;jungle;9
352;185;203;166;land;false;jungle;11
353;141;213;254;land;false;forest;6
354;194;191;211;land;false;plains;8
355;188;200;190;land;false;urban;6
356;218;130;221;land;false;plains;1
357;228;176;107;land;false;mountain;7
358;94;252;166;land;false;mountain;13
359;231;201;211;land;false;urban;5
360;98;246;165;land;false;urban;7
361;194;171;199;land;true;mountain;13
362;206;210;185;land;false;forest;1
363;227;134;173;land;false;plains;5
364;163;184;235;land;false;urban;10
365;81;196;234;land;true;plains;7
366;114;225;217;land;false;urban;10
367;140;127;235;land;false;mountain;7
368;239;230;90;land;true;mountain;5
369;234;248;34;land;false;forest;1
370;237;74;222;land;false;hills;8
371;157;174;211;land;false;forest;7
372;195;184;209;land;false;plains;6
373;129;222;192;land;false;desert;5
374;233;246;41;land;true;plains;3
375;202;246;220;land;false;mountain;8
376;208;164;225;land;false;mountain;6
377;246;203;209;land;false;mountain;5
378;160;150;244;land;false;mountain;5
379;248;152;205;land;true;plains;4
380;209;160;176;land;false;urban;1
381;209;199;178;land;false;mountain;10
382;199;173;166;land;false;hills;7
383;175;244;181;land;false;urban;6
384;207;153;146;land;false;mountain;10
385;160;157;236;land;false;desert;2
386;236;219;222;land;false;hills;12
387;209;168;248;land;true;hills;6
388;241;251;68;land;false;mountain;2
389;208;192;223;land;false;mountain;8
390;230;183;198;land;false;forest;6
391;117;251;189;land;false;hills;10
392;157;222;235;land;false;desert;2
393;176;193;207;land;true;urban;6
394;197;236;155;land;false;forest;10
395;248;137;245;land;false;plains;6
396;226;183;193;land;false;mountain;2
397;105;233;168;land;false;desert;5
398;237;220;144;land;false;plains;4
399;215;235;102;land;false;mountain;11
400;106;225;216;land;false;urban;1
401;250;71;188;land;false;urban;1
402;202;174;178;land;false;hills;1
403;253;217;64;land;false;mountain;11
404;232;231;212;land;false;mountain;4
405;225;182;117;land;false;mountain;10
406;202;242;245;land;false;jungle;11
407;171;252;218;land;false;plains;4
408;214;149;231;land;false;mountain;13
409;238;82;203;land;false;plains;3
410;197;129;184;land;false;desert;2
411;186;204;146;land;false;urban;8
412;71;208;245;land;false;urban;6
413;156;244;104;land;false;plains;4
414;220;195;107;land;false;mountain;10
415;248;241;75;land;true;mountain;10
416;251;120;142;land;true;hills;12
417;241;125;254;land;false;jungle;11
418;164;183;166;land;false;mountain;10
419;158;162;241;land;false;forest;6
420;228;150;244;land;false;urban;6
421;165;219;254;land;false;urban;5
422;216;204;246;land;false;plains;6
423;147;236;147;land;false;mountain;5
424;247;199;180;land;false;forest;8
425;180;124;223;land;false;forest;6
426;126;171;252;land;false;hills;2
427;186;155;225;land;false;hills;5
428;153;227;193;land;false;plains;6
429;150;216;220;land;false;urban;5
430;215;200;139;land;false;urban;7
431;77;231;234;land;true;mountain;13
432;192;244;215;land;false;urban;2
433;139;222;246;land;false;jungle;11
434;109;223;190;land;false;plains;6
435;192;224;243;land;false;hills;10
436;164;165;232;land;false;mountain;1
437;254;224;203;land;false;mountain;7
438;233;149;210;land;false;urban;6
439;244;173;248;land;false;urban;10
440;244;115;251;land;false;plains;6
441;223;249;149;land;false;forest;6
442;223;92;220;land;false;urban;7
443;222;132;208;land;false;urban;7
444;240;85;209;land;false;jungle;9
445;104;232;238;land;false;mountain;5
446;216;231;70;land;false;hills;10
447;187;226;220;land;false;mountain;5
448;194;148;242;land;false;plains;6
449;158;175;206;land;false;jungle;11
450;184;204;196;land;false;mountain;5
451;92;246;247;land;true;desert;2
452;177;222;161;land;false;urban;6
453;126;252;198;land;false;plains;5
454;246;176;217;land;false;desert;2
455;14;252;243;land;true;plains;5
456;126;238;235;land;false;forest;10
457;139;206;203;land;false;mountain;6
458;26;243;241;land;false;hills;6
459;180;179;191;land;false;marsh;9
460;252;133;226;land;false;desert;5
461;171;229;218;land;false;urban;1
462;219;150;249;land;false;mountain;1
463;241;56;221;land;false;mountain;6
464;233;181;192;land;false;mountain;10
465;197;242;124;land;false;urban;6
466;203;243;101;land;false;hills;7
467;182;223;253;land;false;urban;10
468;215;122;240;land;true;mountain;5
469;220;151;169;land;false;urban;7
470;199;251;241;land;false;mountain;1
471;229;251;44;land;false;plains;7
472;215;128;174;land;true;marsh;13
473;143;201;219;land;false;hills;6
474;163;156;200;land;false;jungle;9
475;247;196;236;land;false;mountain;2
476;134;248;198;land;true;desert;5
477;161;234;112;land;true;desert;5
478;170;253;144;land;false;plains;10
479;204;214;170;land;false;mountain;5
480;211;104;242;land;false;hills;7
481;211;146;186;land;false;hills;7
482;233;205;184;land;false;urban;1
483;150;208;254;land;false;forest;7
484;251;195;228;land;false;forest;1
485;128;227;157;land;false;mountain;8
486;148;244;219;land;false;desert;5
487;253;127;172;land;false;urban;6
488;100;169;253;land;false;jungle;6
489;38;243;251;land;false;mountain;13
490;182;142;229;land;false;urban;1
491;170;135;213;land;true;plains;1
492;227;202;129;land;false;jungle;11
493;141;192;202;land;false;plains;1
494;225;222;197;land;false;hills;5
495;222;93;225;land;true;mountain;2
496;217;251;249;land;false;jungle;11
497;75;229;228;land;false;mountain;10
498;194;89;231;land;false;jungle;6
499;63;191;252;land;true;plains;3
500;70;213;224;land;false;urban;1
501;126;199;210;land;true;plains;3
502;166;180;245;land;false;urban;7
503;69;246;252;land;false;plains;3
504;50;244;223;land;false;desert;2
505;195;253;251;land;true;plains;3
506;152;224;212;land;true;hills;2
507;229;211;84;land;true;mountain;12
508;219;100;202;land;false;mountain;10
509;102;221;241;land;false;plains;6
510;230;213;132;land;false;urban;1
511;211;181;185;land;false;plains;1
512;116;188;229;land;true;urban;6
513;196;163;182;land;false;marsh;9
514;142;205;250;land;false;desert;5
515;211;210;179;land;false;hills;1
516;157;239;210;land;false;urban;6
517;216;192;237;land;false;urban;6
518;198;196;231;land;false;hills;6
519;109;206;221;land;false;forest;10
520;194;142;237;land;false;mountain;10
521;188;182;196;land;false;urban;7
522;252;112;223;land;false;urban;8
523;184;201;228;land;false;plains;13
524;249;176;159;land;false;jungle;9
525;254;174;194;land;false;forest;1
526;231;247;118;land;false;forest;1
527;168;224;252;land;false;mountain;5
528;220;216;71;land;false;desert;5
529;174;177;222;land;false;hills;6
530;199;182;180;land;false;plains;5
531;109;196;248;land;false;mountain;5
532;121;204;230;land;false;forest;6
533;243;222;251;land;true;mountain;2
534;245;155;102;land;false;urban;6
535;180;138;243;land;false;desert;2
536;215;184;113;land;false;forest;11
537;169;176;226;land;false;urban;10
538;172;252;108;land;false;desert;2
539;162;224;185;land;true;plains;12
540;249;160;156;land;false;plains;3
541;244;250;242;land;false;urban;11
542;162;180;200;land;false;urban;10
543;234;236;162;land;false;desert;2
544;185;151;184;land;false;plains;13
545;222;143;233;land;false;mountain;10
546;230;177;145;land;true;mountain;10
547;160;175;254;land;false;jungle;11
548;59;195;250;land;false;hills;7
549;216;65;248;land;false;urban;6
550;138;241;193;land;false;mountain;10
551;97;254;196;land;false;mountain;2
552;242;63;242;land;false;mountain;10
553;116;160;246;land;false;hills;2
554;194;189;196;land;false;forest;6
555;201;201;204;land;false;mountain;2
556;243;156;180;land;false;plains;7
557;170;152;187;land;false;mountain;10
558;76;250;199;land;false;plains;1
559;223;209;127;land;false;desert;2
560;235;167;180;land;false;urban;10
561;201;175;209;land;false;urban;9
562;209;148;211;land;true;plains;5
563;226;213;130;land;false;hills;1
564;219;132;184;land;false;forest;8
565;207;178;239;land;false;jungle;11
566;135;207;207;land;false;forest;1
567;204;236;247;land;false;jungle;11
568;240;45;231;land;false;urban;2
569;200;240;164;land;false;hills;2
570;190;249;250;land;false;hills;1
571;118;218;241;land;false;forest;8
572;198;246;122;land;true;urban;6
573;237;75;246;land;false;mountain;1
574;196;137;246;land;false;forest;6
575;224;186;228;land;false;plains;5
576;209;224;98;land;false;jungle;11
577;243;142;177;land;false;mountain;7
578;184;156;249;land;false;plains;3
579;103;231;237;land;true;desert;2
580;67;198;243;land;false;forest;7
581;226;223;210;land;false;plains;5
582;140;205;189;land;false;forest;7
583;109;244;237;land;true;forest;5
584;247;192;150;land;false;urban;7
585;132;212;247;land;false;mountain;13
586;250;209;43;land;true;mountain;2
587;165;150;241;land;false;forest;10
588;180;191;151;land;true;plains;4
589;150;205;230;land;false;urban;6
590;181;137;230;land;false;marsh;9
591;110;191;225;land;false;urban;6
592;197;111;245;land;false;urban;10
593;148;209;144;land;true;urban;6
594;188;226;154;land;false;forest;1
595;139;201;209;land;false;forest;1
596;200;251;73;land;true;hills;11
597;132;201;215;land;false;hills;5
598;200;249;153;land;false;desert;1
599;223;154;125;land;false;plains;6
600;164;247;105;land;false;hills;7
601;173;245;114;land;false;hills;5
602;241;161;194;land;false;mountain;8
603;191;154;225;land;false;urban;1
604;142;204;195;land;false;urban;6
605;102;189;249;land;false;mountain;5
606;192;144;250;land;false;urban;1
607;128;177;207;land;false;jungle;6
608;116;217;218;land;false;urban;10
609;216;122;232;land;false;urban;6
610;232;222;193;land;false;plains;1
611;213;69;235;land;false;plains;1
612;246;32;245;land;true;plains;5
613;251;144;236;land;false;plains;5
614;236;190;139;land;false;desert;2
615;241;143;136;land;false;forest;1
616;126;232;183;land;false;forest;1
617;125;238;149;land;false;forest;7
618;107;206;233;land;false;forest;1
619;114;215;254;land;false;plains;4
620;174;146;234;land;false;desert;2
621;245;201;238;land;false;hills;6
622;233;216;114;land;false;hills;10
623;161;216;154;land;false;mountain;10
624;209;251;87;land;false;marsh;9
625;242;248;75;land;true;forest;8
626;247;236;158;land;false;desert;2
627;217;175;211;land;true;forest;5
628;150;192;206;land;false;jungle;11
629;198;239;143;land;true;desert;2
630;219;176;220;land;false;forest;7
631;216;247;50;land;false;urban;7
632;223;215;254;land;false;mountain;6
633;236;180;223;land;false;hills;6
634;250;196;62;land;false;desert;2
635;254;106;153;land;false;plains;1
636;221;230;223;land;false;forest;10
637;247;247;128;land;false;jungle;11
638;209;195;210;land;true;marsh;2
639;237;89;200;land;false;hills;7
640;76;220;252;land;false;mountain;10
641;224;56;241;land;false;forest;8
642;138;248;139;land;false;hills;7
643;254;147;145;land;false;urban;1
644;197;236;196;land;false;plains;4
645;252;234;127;land;false;plains;5
646;188;167;195;land;false;hills;10
647;216;144;166;land;false;desert;2
648;235;95;234;land;false;forest;6
649;140;246;133;land;false;mountain;10
650;252;224;131;land;false;hills;1
651;202;230;70;land;false;desert;2
652;188;211;132;land;false;urban;7
653;133;221;225;land;false;mountain;4
654;234;123;148;land;false;plains;4
655;192;233;105;land;false;forest;7
656;107;237;183;land;false;forest;8
657;99;221;230;land;false;jungle;9
658;215;250;125;land;false;mountain;6
659;210;106;223;land;false;forest;6
660;223;76;231;land;true;hills;5
661;200;197;242;land;false;plains;1
662;188;218;120;land;false;mountain;5
663;224;216;83;land;false;mountain;10
664;249;205;232;land;false;urban;5
665;217;248;196;land;false;mountain;10
666;197;151;230;land;false;urban;1
667;210;114;240;land;false;plains;1
668;224;222;61;land;false;marsh;13
669;246;253;241;land;false;plains;1
670;207;177;179;land;true;marsh;2
671;252;210;58;land;false;mountain;7
672;239;205;152;land;false;hills;5
673;221;227;136;land;false;hills;7
674;178;222;196;land;false;hills;6
675;95;197;253;land;false;mountain;13
676;149;222;234;land;false;mountain;10
677;254;192;221;land;false;plains;12
678;146;136;251;land;true;plains;5
679;228;242;58;land;false;jungle;6
680;197;250;103;land;false;hills;6
681;173;220;185;land;false;plains;10
682;248;193;103;land;false;forest;6
683;187;252;248;land;false;jungle;11
684;161;253;91;land;false;forest;1
685;182;178;154;land;false;mountain;2
686;172;173;191;land;false;forest;7
687;233;164;239;land;false;urban;1
688;192;231;184;land;false;mountain;2
689;162;175;167;land;false;urban;5
690;212;165;160;land;false;urban;6
691;153;235;131;land;false;mountain;10
692;230;207;174;land;false;plains;5
693;187;211;194;land;false;hills;1
694;193;203;114;land;false;urban;6
695;210;183;173;land;false;plains;1
696;41;243;225;land;false;forest;7
697;184;202;161;land;false;hills;2
698;184;215;149;land;false;desert;1
699;178;109;246;land;false;mountain;10
700;203;226;109;land;false;urban;6
701;44;235;224;land;false;plains;7
702;252;178;102;land;false;plains;5
703;237;216;228;land;true;mountain;2
704;136;249;170;land;false;mountain;10
705;104;250;151;land;false;plains;6
706;232;212;108;land;false;plains;13
707;240;41;244;land;false;forest;6
708;232;245;118;land;false;urban;5
709;176;112;213;land;false;urban;6
710;199;226;170;land;false;urban;10
711;199;197;133;land;false;urban;11
712;193;202;145;land;true;mountain;10
713;70;217;254;land;false;marsh;5
714;181;89;247;land;true;urban;6
715;253;103;152;land;false;urban;6
716;248;129;226;land;false;urban;5
717;254;182;114;land;false;forest;8
718;233;127;189;land;false;urban;1
719;168;248;190;land;false;forest;1
720;218;170;146;land;false;plains;6
721;192;145;218;land;false;forest;7
722;91;169;254;land;false;forest;10
723;208;220;88;land;false;mountain;10
724;167;203;147;land;false;hills;5
725;82;247;251;land;false;forest;6
726;221;234;234;land;false;hills;1
727;181;96;239;land;false;plains;6
728;178;210;224;land;false;urban;1
729;154;122;237;land;false;urban;5
730;253;251;81;land;false;mountain;1
731;254;224;193;land;false;jungle;11
732;245;190;200;land;false;urban;6
733;179;141;211;land;false;marsh;5
734;79;209;245;land;false;plains;8
735;213;250;131;land;false;jungle;11
736;211;251;155;land;true;forest;8
737;224;244;253;land;false;plains;6
738;129;195;203;land;false;desert;1
739;172;129;246;land;false;mountain;2
740;198;232;112;land;false;forest;10
741;243;115;199;land;false;urban;10
742;168;150;188;land;false;mountain;13
743;246;237;115;land;false;plains;3
744;241;187;145;land;false;mountain;13
745;233;74;241;land;false;jungle;11
746;225;212;120;land;false;plains;1
747;159;244;159;land;false;mountain;1
748;208;172;222;land;false;plains;8
749;207;132;242;land;true;plains;5
750;220;136;223;land;false;plains;6
751;196;251;197;land;false;urban;9
752;232;201;169;land;false;mountain;3
753;128;161;237;land;false;hills;6
754;241;207;212;land;false;mountain;2
755;207;93;229;land;false;urban;6
756;201;253;77;land;false;jungle;11
757;84;226;245;land;true;plains;3
758;204;207;234;land;false;marsh;13
759;220;58;238;land;false;mountain;1
760;142;182;231;land;false;forest;1
761;214;209;114;land;false;plains;1
762;189;184;224;land;false;plains;6
763;174;170;210;land;false;mountain;10
764;213;201;196;land;false;mountain;13
765;154;192;246;land;false;hills;6
766;231;247;121;land;true;plains;6
767;102;213;210;land;false;forest;8
768;146;234;215;land;false;desert;2
769;220;133;192;land;false;hills;6
770;114;194;210;land;false;mountain;5
771;251;197;138;land;true;plains;3
772;58;251;225;land;true;mountain;2
773;164;106;237;land;true;plains;12
774;177;133;251;land;false;plains;3
775;235;187;169;land;false;mountain;2
776;213;188;209;land;false;mountain;10
777;235;241;78;land;false;mountain;7
778;137;243;227;land;false;urban;2
779;178;189;134;land;false;forest;2
780;206;113;193;land;false;urban;3
781;252;183;128;land;false;plains;1
782;224;199;221;land;false;forest;6
783;87;222;194;land;false;mountain;4
784;210;127;238;land;false;mountain;8
785;174;243;244;land;true;plains;3
786;107;243;231;land;false;forest;10
787;192;167;208;land;false;hills;2
788;213;239;149;land;false;hills;1
789;231;174;219;land;false;urban;1
790;110;201;235;land;false;jungle;9
791;149;204;186;land;true;desert;2
792;248;223;146;land;false;marsh;9
793;238;84;248;land;false;forest;7
794;247;127;142;land;false;urban;5
795;164;232;249;land;true;desert;2
796;187;175;211;land;true;forest;5
797;246;183;228;land;false;desert;2
798;211;95;225;land;true;mountain;10
799;181;243;126;land;true;mountain;2
800;156;189;166;land;false;forest;10
801;247;228;172;land;false;jungle;11
802;224;247;110;land;false;plains;7
803;241;250;136;land;false;jungle;11
804;71;217;216;land;false;forest;10
805;201;147;213;land;true;forest;5
806;253;95;248;land;false;forest;6
807;236;223;236;land;false;marsh;1
808;146;225;192;land;false;plains;6
809;201;181;183;land;false;desert;1
